timestamp_ms,lap,lap_time_ms,normalized_pos,speed_kmh,throttle,brake,steer,gear,rpms,g_lat,g_lon,wheel_slip_fl,wheel_slip_fr,wheel_slip_rl,wheel_slip_rr,tyres_out,penalty_time,car_x,car_y,car_z
269350,6,13764,0.1692,146.95,1.0,0.0,-0.0,4,7859,0.6028,0.5012,0.015,0.1083,0.3014,0.3313,0,0.0,-67.53,5.37,-194.96
269391,6,13803,0.1698,147.27,0.004,0.0,-0.0,4,7643,0.6233,-0.1453,0.0279,0.146,0.0883,0.2708,0,0.0,-67.16,5.37,-193.41
269432,6,13842,0.1705,146.96,0.0,0.0,-0.0,4,7632,0.5919,-0.209,0.0276,0.1474,0.0585,0.2348,0,0.0,-66.78,5.37,-191.87
269473,6,13887,0.1712,146.64,0.0,0.0,-0.0,4,7622,0.5344,-0.2054,0.0136,0.1367,0.035,0.2013,0,0.0,-66.32,5.37,-190.09
269514,6,13926,0.1719,146.35,0.0,0.0,-0.0,4,7612,0.3998,-0.2056,0.0063,0.1172,0.036,0.1704,0,0.0,-65.92,5.37,-188.55
269555,6,13971,0.1726,145.17,0.0,1.0,-0.0,4,7370,0.2044,-1.5917,1.0689,0.6815,0.2256,0.2658,0,0.0,-65.46,5.37,-186.79
269596,6,14010,0.1732,142.57,0.0,1.0,-0.0,4,7114,0.1138,-1.7987,0.5605,0.5342,0.3921,0.3997,0,0.0,-65.06,5.37,-185.29
269637,6,14049,0.1739,140.26,0.0,1.0,-0.0,4,6764,0.0537,-1.6765,0.4501,0.491,0.7611,0.7607,0,0.0,-64.66,5.37,-183.81
269677,6,14094,0.1746,137.67,0.0,1.0,-0.0,4,6661,0.0314,-1.8128,0.497,0.6188,0.7515,0.75,0,0.0,-64.21,5.37,-182.13
269718,6,14133,0.1752,135.11,0.8,1.0,-0.0,1,7123,0.045,-1.8755,0.5996,0.505,0.5501,0.5451,0,0.0,-63.83,5.37,-180.71
269759,6,14172,0.1758,132.44,0.373,1.0,-0.0,1,8033,0.0565,-1.7785,0.8679,0.4657,0.3565,0.3567,0,0.0,-63.46,5.37,-179.31
269799,6,14214,0.1764,129.9,0.0,1.0,-0.0397,1,7756,0.0755,-1.7702,0.5161,0.6038,0.4273,0.4173,0,0.0,-63.06,5.37,-177.83
269841,6,14253,0.177,127.51,0.0,1.0,-0.145,1,7471,0.5144,-1.6968,0.6484,0.8445,0.7656,0.5399,0,0.0,-62.69,5.38,-176.49
269882,6,14292,0.1775,125.14,0.0,1.0,-0.2584,3,7605,0.6774,-1.6146,0.9095,1.2207,0.7674,0.4259,0,0.0,-62.33,5.38,-175.17
269922,6,14337,0.1781,123.16,0.0,1.0,-0.1711,3,7440,0.6426,-1.5313,1.1501,0.7807,0.4603,0.6597,0,0.0,-61.9,5.38,-173.68
269963,6,14376,0.1787,120.8,0.0,1.0,-0.0577,3,7308,0.7225,-1.6528,0.6698,0.6503,0.4461,0.6887,0,0.0,-61.53,5.38,-172.41
270004,6,14415,0.1792,118.38,0.0,1.0,-0.0002,3,7068,0.3433,-1.5464,0.8658,0.5306,0.5965,0.8035,0,0.0,-61.15,5.38,-171.17
270044,6,14460,0.1798,116.33,0.0,1.0,-0.0,3,7060,0.4762,-1.3551,0.3142,0.3689,0.5055,0.7798,0,0.0,-60.72,5.38,-169.77
270085,6,14499,0.1803,114.04,0.72,1.0,-0.0,1,7022,0.5921,-1.5633,0.6265,0.5304,1.0589,0.778,0,0.0,-60.34,5.38,-168.58
270125,6,14538,0.1808,111.93,0.8,1.0,-0.0,1,8083,0.6427,-1.5388,0.9069,0.5495,0.6968,0.7246,0,0.0,-59.97,5.38,-167.42
270166,6,14577,0.1813,109.64,0.0,1.0,-0.0,1,8183,0.8193,-1.3171,0.1917,0.6155,0.6741,0.5244,0,0.0,-59.59,5.37,-166.28
270207,6,14622,0.1819,107.41,0.0,1.0,-0.0,1,7880,0.6637,-1.6476,0.7549,0.456,0.7306,0.5119,0,0.0,-59.15,5.37,-165.0
270248,6,14661,0.1823,105.02,0.0,1.0,-0.0,2,8002,0.467,-1.7324,1.0031,0.4546,1.4234,1.1679,0,0.0,-58.77,5.37,-163.91
270289,6,14703,0.1828,102.46,0.0,1.0,-0.0,2,8321,0.3507,-1.7168,0.4732,0.6232,0.7397,0.8368,0,0.0,-58.37,5.37,-162.77
270330,6,14742,0.1833,100.07,0.0,0.467,-0.0,2,8330,0.3779,-1.6595,0.6852,0.463,0.6599,0.394,0,0.0,-57.99,5.38,-161.74
270371,6,14781,0.1837,98.95,0.0,0.0,-0.0,2,8374,0.3756,-0.42,0.0151,0.1271,0.3297,0.4443,0,0.0,-57.62,5.38,-160.73
270412,6,14826,0.1842,98.41,0.0,0.0,-0.0,2,8604,0.3374,-0.3308,0.0104,0.1146,0.0094,0.1833,0,0.0,-57.19,5.37,-159.58
270453,6,14865,0.1847,98.12,0.0,0.0,-0.0,2,8375,0.2355,-0.1094,0.0283,0.0986,0.134,0.1961,0,0.0,-56.81,5.37,-158.59
270494,6,14910,0.1852,97.76,0.0,0.0,-0.0,2,8325,0.1182,-0.1096,0.0431,0.0816,0.1474,0.1784,0,0.0,-56.37,5.37,-157.44
270535,6,14949,0.1856,97.4,0.0,0.0,-0.0,2,8275,0.0603,-0.0847,0.055,0.0721,0.1456,0.1643,0,0.0,-55.99,5.37,-156.46
270576,6,14988,0.186,96.74,0.0,0.0,-0.0,2,8547,0.022,-0.3583,0.0595,0.0669,0.1403,0.1473,0,0.0,-55.61,5.37,-155.48
270616,6,15033,0.1865,96.36,0.0,0.0,-0.0,2,8516,0.0163,-0.2476,0.0609,0.0634,0.1211,0.1207,0,0.0,-55.17,5.37,-154.35
270657,6,15072,0.1869,96.03,0.0,0.0,-0.0,2,8481,0.0087,-0.2386,0.0603,0.0617,0.1149,0.1187,0,0.0,-54.79,5.37,-153.38
270697,6,15111,0.1874,95.52,0.0,0.914,-0.0,2,8310,-0.0005,-0.8331,0.4322,0.4046,0.1571,0.1652,0,0.0,-54.42,5.37,-152.41
270738,6,15150,0.1878,93.87,0.0,1.0,-0.0,2,7943,0.0051,-1.6118,0.97,0.9739,0.4399,0.4411,0,0.0,-54.05,5.37,-151.46
270779,6,15192,0.1882,91.53,0.0,1.0,-0.0004,2,7588,0.0128,-1.7408,0.5749,0.5554,0.6727,0.6602,0,0.0,-53.66,5.37,-150.45
270820,6,15231,0.1886,89.06,0.0,1.0,-0.098,2,7378,0.3091,-1.6795,0.5243,0.6216,0.8746,0.6541,0,0.0,-53.3,5.37,-149.54
270861,6,15276,0.1891,86.9,0.0,1.0,-0.2033,2,7209,0.6066,-1.4265,0.6713,1.0459,0.6992,0.7057,0,0.0,-52.9,5.37,-148.52
270902,6,15315,0.1895,84.75,0.0,1.0,-0.3167,2,7083,0.6051,-1.5376,1.3379,1.5355,0.8314,0.4621,0,0.0,-52.55,5.37,-147.66
270943,6,15354,0.1898,82.83,0.0,1.0,-0.4301,2,6935,0.8466,-1.3559,1.6792,1.9933,0.7822,0.4531,0,0.0,-52.2,5.37,-146.82
270984,6,15399,0.1903,81.08,0.0,1.0,-0.5354,2,6747,1.0075,-1.1289,2.9316,1.6641,0.8125,0.5825,0,0.0,-51.79,5.37,-145.88
271025,6,15438,0.1906,79.32,0.0,1.0,-0.6488,1,6485,1.0275,-1.0701,2.3779,2.1933,1.0273,0.5669,0,0.0,-51.42,5.37,-145.1
271066,6,15477,0.191,78.31,0.0,1.0,-0.7546,3,5110,1.0804,-0.1735,3.3012,3.3348,0.7441,0.509,0,0.0,-51.05,5.37,-144.33
271107,6,15522,0.1914,77.11,0.0,1.0,-0.7626,3,4685,1.0508,-1.1879,3.2619,3.3829,0.8432,0.7007,0,0.0,-50.61,5.37,-143.46
271147,6,15561,0.1917,75.51,0.0,1.0,-0.7675,3,4501,1.1046,-0.9192,3.094,2.7323,1.1347,0.8866,0,0.0,-50.22,5.37,-142.74
271188,6,15600,0.1921,74.08,0.0,1.0,-0.7719,3,4490,1.114,-1.0624,3.3324,3.7219,0.8456,1.0581,0,0.0,-49.83,5.37,-142.03
271229,6,15642,0.1924,72.39,0.0,1.0,-0.777,3,4370,1.1512,-1.1473,3.8142,3.3148,1.0652,1.0,0,0.0,-49.4,5.37,-141.29
271270,6,15681,0.1928,70.8,0.0,1.0,-0.782,3,4236,1.2946,-0.8221,3.6403,3.0805,1.2979,0.895,0,0.0,-48.99,5.37,-140.63
271311,6,15726,0.1931,69.39,0.0,0.702,-0.7864,3,4198,1.1105,-1.082,3.5926,4.2444,0.9317,1.2205,0,0.0,-48.51,5.37,-139.9
271352,6,15765,0.1934,68.17,0.0,0.0,-0.7885,3,4360,1.4591,-0.4966,3.1467,2.8319,0.7525,0.884,0,0.0,-48.09,5.37,-139.29
271393,6,15804,0.1937,67.5,0.0,0.0,-0.7896,3,4357,1.5153,-0.3354,3.0259,2.7882,0.6889,0.8188,0,0.0,-47.65,5.37,-138.69
271434,6,15849,0.1941,67.0,0.0,0.0,-0.7903,3,4324,1.4271,-0.2881,3.0303,2.8013,0.6148,0.7508,0,0.0,-47.14,5.37,-138.03
271474,6,15888,0.1944,66.52,0.0,0.0,-0.7933,3,4288,1.3743,-0.2898,3.0315,2.8164,0.4934,0.6447,0,0.0,-46.67,5.37,-137.48
271515,6,15927,0.1947,66.04,0.0,0.0,-0.7916,3,4257,1.4256,-0.3358,2.9488,2.7405,0.3689,0.5323,0,0.0,-46.2,5.37,-136.94
271556,6,15972,0.195,65.51,1.0,0.0,-0.7981,3,4377,1.3462,-0.2634,2.8232,2.6202,0.3113,0.431,0,0.0,-45.63,5.38,-136.34
271597,6,16011,0.1953,65.73,1.0,0.0,-0.7982,3,4554,1.0753,0.3499,2.7621,2.5642,0.8688,0.532,0,0.0,-45.13,5.38,-135.84
271638,6,16050,0.1956,66.29,1.0,0.0,-0.7966,3,4522,1.0283,0.4486,2.7868,2.5795,0.7687,0.4928,0,0.0,-44.62,5.38,-135.34
271679,6,16092,0.196,66.92,1.0,0.0,-0.7946,3,4515,1.0685,0.3862,2.8296,2.6034,0.6196,0.4071,0,0.0,-44.04,5.38,-134.82
271719,6,16131,0.1963,67.37,1.0,0.0,-0.7929,3,4563,1.1409,0.2907,2.7641,2.5586,0.6207,0.3765,0,0.0,-43.49,5.38,-134.34
271760,6,16170,0.1966,67.79,1.0,0.0,-0.7919,3,4637,1.1127,0.3013,2.6718,2.4777,0.7275,0.4112,0,0.0,-42.93,5.38,-133.87
271801,6,16215,0.1969,68.29,1.0,0.0,-0.7904,3,4684,1.0577,0.3583,2.6423,2.4651,0.7879,0.4494,0,0.0,-42.27,5.38,-133.34
271841,6,16254,0.1973,68.84,1.0,0.0,-0.7887,3,4699,1.0442,0.4234,2.6858,2.4932,0.7635,0.4551,0,0.0,-41.67,5.38,-132.9
271882,6,16293,0.1976,69.34,1.0,0.0,-0.7861,1,4637,1.1707,-0.2888,2.7451,2.5289,0.2738,0.4056,0,0.0,-41.07,5.38,-132.46
271923,6,16338,0.1979,68.96,1.0,0.0,-0.7713,1,4481,1.244,-0.2734,2.6197,2.4537,0.2014,0.3606,0,0.0,-40.35,5.38,-131.97
271964,6,16377,0.1982,68.98,1.0,0.0,-0.7693,4,3703,1.2839,-0.1191,2.5146,2.3628,0.877,0.4203,0,0.0,-39.73,5.38,-131.56
272005,6,16416,0.1986,69.08,1.0,0.0,-0.7584,4,3793,1.2342,0.1633,2.5054,2.3592,0.7819,0.467,0,0.0,-39.09,5.38,-131.17
272045,6,16461,0.1989,69.36,1.0,0.0,-0.6531,4,3777,1.2077,0.2525,2.167,2.0727,0.6893,0.4946,0,0.0,-38.34,5.38,-130.73
272086,6,16500,0.1992,69.73,1.0,0.0,-0.5721,4,3757,1.2241,0.2481,1.7822,1.7132,0.5475,0.4645,0,0.0,-37.68,5.37,-130.37
272127,6,16539,0.1996,70.03,1.0,0.0,-0.6774,4,3780,1.2489,0.2164,2.1631,2.0095,0.5596,0.424,0,0.0,-37.01,5.37,-130.03
272167,6,16581,0.1999,70.3,1.0,0.0,-0.7804,4,3805,1.2129,0.1915,2.626,2.4234,0.5986,0.3987,0,0.0,-36.27,5.37,-129.67
272208,6,16620,0.2002,70.6,1.0,0.0,-0.7816,4,3799,1.101,0.187,2.7025,2.5184,0.4771,0.388,0,0.0,-35.57,5.37,-129.36
272249,6,16665,0.2006,70.85,1.0,0.0,-0.7754,4,3828,1.1082,0.1638,2.6823,2.5068,0.5368,0.3789,0,0.0,-34.76,5.37,-129.01
272290,6,16704,0.2009,71.11,1.0,0.0,-0.7676,4,3838,1.1453,0.1723,2.6181,2.429,0.5257,0.3684,0,0.0,-34.05,5.37,-128.73
272330,6,16743,0.2012,71.34,1.0,0.0,-0.7054,4,3856,1.1416,0.1967,2.4325,2.2985,0.5306,0.3733,0,0.0,-33.32,5.37,-128.46
272371,6,16782,0.2016,71.47,0.0,0.0,-0.6839,4,3692,1.178,-0.2739,2.2578,2.1252,0.2137,0.3696,0,0.0,-32.59,5.36,-128.21
272412,6,16827,0.2019,71.08,0.0,0.0,-0.6834,4,3698,1.2858,-0.2744,2.1774,2.0663,0.2037,0.3634,0,0.0,-31.74,5.36,-127.94
272453,6,16866,0.2023,70.61,0.0,0.0,-0.6903,4,3683,1.3993,-0.3262,2.0963,1.9945,0.2381,0.3896,0,0.0,-31.01,5.36,-127.72
272494,6,16905,0.2026,70.17,0.0,0.0,-0.6882,4,3666,1.1835,-0.2306,0.0,1.98,0.2939,0.4348,0,0.0,-30.27,5.36,-127.53
272535,6,16950,0.2029,69.88,0.0,0.0,-0.695,4,3642,1.3728,-0.2516,0.0,2.0763,0.332,0.4763,0,0.0,-29.42,5.35,-127.33
272575,6,16989,0.2033,69.5,0.0,0.0,-0.6931,4,3615,1.621,-0.3443,0.0,2.0878,0.2985,0.4521,0,0.0,-28.68,5.35,-127.18
272616,6,17028,0.2036,69.1,0.0,0.0,-0.6964,4,3592,1.5258,-0.3612,2.2324,2.0185,0.2761,0.4159,0,0.0,-27.94,5.35,-127.05
272657,6,17070,0.2039,68.63,0.0,0.0,-0.6983,4,3589,1.4873,-0.3652,2.2541,2.0392,0.3768,0.5072,0,0.0,-27.14,5.35,-126.94
272697,6,17109,0.2042,68.25,0.0,0.0,-0.7092,4,3562,1.4789,-0.2954,2.3145,2.0957,0.4553,0.5807,0,0.0,-26.41,5.34,-126.85
272738,6,17148,0.2045,67.86,0.0,0.0,-0.7058,4,3539,1.4894,-0.2748,2.3531,2.1354,0.4661,0.5733,0,0.0,-25.67,5.34,-126.78
272778,6,17193,0.2049,67.47,0.0,0.0,-0.7072,4,3519,1.4366,-0.27,0.806,2.1349,0.4068,0.5536,0,0.0,-24.83,5.34,-126.73
272819,6,17232,0.2052,67.03,0.0,0.0,-0.7127,4,3494,1.3695,-0.2844,2.3717,2.1615,0.3414,0.535,0,0.0,-24.1,5.34,-126.71
272860,6,17271,0.2054,66.6,0.0,0.0,-0.7125,4,3472,1.3131,-0.301,2.3469,2.1504,0.298,0.548,0,0.0,-23.38,5.33,-126.71
272901,6,17316,0.2058,66.19,0.008,0.0,-0.7157,4,3452,1.2167,-0.2842,2.2921,2.1348,0.0858,0.538,0,0.0,-22.55,5.33,-126.74
272942,6,17355,0.2061,65.77,0.024,0.0,-0.7179,4,3428,1.2222,-0.2762,2.2755,2.1214,0.1059,0.5215,0,0.0,-21.83,5.33,-126.78
272983,6,17400,0.2064,65.35,0.173,0.0,-0.7119,4,3415,1.2714,-0.2675,2.2495,2.1035,0.004,0.5145,0,0.0,-21.02,5.33,-126.86
273024,6,17439,0.2067,65.01,0.22,0.0,-0.7209,4,3399,1.2459,-0.2488,2.3314,2.0909,0.0,0.5172,0,0.0,-20.32,5.33,-126.94
273064,6,17478,0.207,64.63,0.0,0.0,-0.7124,4,3367,1.5831,-0.2642,2.2004,2.0855,0.0,0.5197,0,0.0,-19.62,5.33,-127.05
273105,6,17520,0.2073,64.25,0.8,0.0,-0.7151,1,3488,1.4307,-0.2328,2.1899,2.0715,0.4115,0.5121,0,0.0,-18.89,5.33,-127.19
273146,6,17559,0.2075,63.89,0.693,0.0,-0.7183,1,4324,1.4351,-0.2442,2.1654,2.0495,0.3969,0.4955,0,0.0,-18.21,5.33,-127.34
273187,6,17598,0.2078,63.52,0.0,0.0,-0.7237,1,4348,1.4455,-0.2615,2.1588,2.0481,0.3895,0.4874,0,0.0,-17.54,5.33,-127.51
273227,6,17643,0.2081,63.17,0.0,0.0,-0.7251,1,4204,1.4472,-0.2631,2.0974,1.9949,0.345,0.482,0,0.0,-16.78,5.33,-127.73
273268,6,17682,0.2084,62.79,0.0,0.0,-0.7182,3,4117,1.3208,-0.3632,2.083,1.9855,0.4561,0.5038,0,0.0,-16.13,5.33,-127.95
273309,6,17721,0.2087,62.42,0.0,0.0,-0.7233,3,3946,1.4701,-0.246,2.0996,2.0003,0.3566,0.5111,0,0.0,-15.49,5.33,-128.18
273350,6,17766,0.209,62.0,1.0,0.0,-0.7328,3,4310,1.4286,-0.061,2.0819,1.9743,0.5121,0.4418,0,0.0,-14.77,5.33,-128.47
273390,6,17805,0.2092,62.34,1.0,0.0,-0.7224,3,4270,1.3374,0.144,2.1008,1.9966,0.5019,0.4513,0,0.0,-14.16,5.33,-128.74
273431,6,17844,0.2095,62.75,1.0,0.0,-0.7328,3,4473,1.1482,0.3683,2.1993,2.0673,0.762,0.449,0,0.0,-13.54,5.33,-129.03
273472,6,17889,0.2098,63.22,1.0,0.0,-0.7248,3,4561,1.3003,0.1283,2.2234,2.0991,0.7364,0.4146,0,0.0,-12.84,5.34,-129.38
273513,6,17928,0.2101,63.55,1.0,0.0,-0.7272,3,4453,1.2196,0.3233,2.191,2.0678,0.6192,0.3741,0,0.0,-12.24,5.34,-129.71
273554,6,17964,0.2103,63.82,1.0,0.0,-0.735,3,4660,1.2774,0.1368,2.1752,2.0533,0.8863,0.4451,0,0.0,-11.69,5.35,-130.03
273595,6,18009,0.2107,64.16,1.0,0.0,-0.7323,3,4399,1.2189,0.21,2.1763,2.0701,0.8166,0.4463,0,0.0,-11.01,5.35,-130.46
273636,6,18048,0.2109,64.64,1.0,0.0,-0.7323,3,4425,1.2005,0.4032,2.2503,2.1212,0.8493,0.4715,0,0.0,-10.43,5.36,-130.84
273677,6,18087,0.2112,65.15,1.0,0.0,-0.7405,3,4448,1.279,0.3235,2.3088,2.1652,0.7931,0.4429,0,0.0,-9.85,5.36,-131.24
273717,6,18132,0.2115,65.62,1.0,0.0,-0.7303,3,4474,1.2351,0.3335,2.3154,2.1712,0.777,0.4337,0,0.0,-9.19,5.37,-131.73
273758,6,18171,0.2118,66.09,1.0,0.0,-0.7343,3,4532,1.1597,0.3152,2.3031,2.1705,0.8094,0.4487,0,0.0,-8.63,5.37,-132.17
273798,6,18210,0.2121,66.56,1.0,0.0,-0.7354,3,4572,1.1405,0.3754,2.3256,2.1905,0.8489,0.4805,0,0.0,-8.08,5.38,-132.63
273838,6,18249,0.2124,67.08,1.0,0.0,-0.7301,3,4613,1.2365,0.3295,2.3335,2.1984,0.8617,0.499,0,0.0,-7.53,5.39,-133.1
273879,6,18294,0.2127,67.54,1.0,0.0,-0.7345,3,4658,1.226,0.3566,2.3685,2.2289,0.9033,0.5341,0,0.0,-6.91,5.39,-133.67
273920,6,18333,0.213,68.05,1.0,0.0,-0.7303,3,4689,1.2619,0.3341,2.3366,2.2009,0.8937,0.5386,0,0.0,-6.38,5.4,-134.18
273960,6,18372,0.2133,68.48,1.0,0.0,-0.7312,3,4653,1.2781,0.2372,2.3858,2.2308,0.7783,0.521,0,0.0,-5.86,5.41,-134.71
274001,6,18417,0.2136,68.95,1.0,0.0,-0.7279,3,4764,1.2052,0.3916,2.4841,2.3183,0.9092,0.5843,0,0.0,-5.28,5.41,-135.34
274042,6,18453,0.2139,69.51,1.0,0.0,-0.7262,3,4771,1.2929,0.3887,2.4557,2.3108,0.866,0.568,0,0.0,-4.82,5.42,-135.85
274083,6,18498,0.2142,70.01,1.0,0.0,-0.7306,3,4802,1.2773,0.3503,2.4686,2.3021,0.8204,0.5297,0,0.0,-4.26,5.43,-136.52
274124,6,18537,0.2145,70.5,1.0,0.0,-0.7168,3,4773,1.1631,0.3632,2.4894,2.3215,0.9079,0.5811,0,0.0,-3.78,5.43,-137.12
274165,6,18576,0.2148,70.93,1.0,0.0,-0.7214,3,4890,1.2792,0.3675,2.472,2.327,0.8716,0.5756,0,0.0,-3.32,5.44,-137.73
274206,6,18621,0.2151,71.42,1.0,0.0,-0.7202,3,4926,1.3048,0.3837,2.4524,2.3026,0.8717,0.5683,0,0.0,-2.8,5.45,-138.45
274247,6,18660,0.2154,71.98,1.0,0.0,-0.7201,3,4983,1.2317,0.3993,2.492,2.326,0.901,0.5973,0,0.0,-2.37,5.45,-139.1
274288,6,18699,0.2157,72.6,1.0,0.0,-0.7139,3,4996,1.243,0.4483,2.5188,2.3591,0.8709,0.599,0,0.0,-1.95,5.46,-139.76
274329,6,18744,0.2161,73.18,1.0,0.0,-0.7173,3,5012,1.2328,0.4294,2.5464,2.3724,0.8027,0.5602,0,0.0,-1.47,5.47,-140.54
274370,6,18783,0.2164,73.73,1.0,0.0,-0.7148,3,5082,1.2744,0.373,2.5373,2.3746,0.8372,0.5746,0,0.0,-1.08,5.47,-141.23
274411,6,18828,0.2167,74.27,1.0,0.0,-0.7139,3,5144,1.223,0.4046,2.5093,2.351,0.8932,0.6088,0,0.0,-0.64,5.48,-142.04
274452,6,18867,0.2171,74.81,1.0,0.0,-0.7124,3,5199,1.1599,0.4155,2.5166,2.368,0.9347,0.6443,0,0.0,-0.27,5.49,-142.76
274493,6,18903,0.2173,75.3,1.0,0.0,-0.703,3,5183,1.3119,0.386,2.5324,2.3797,0.8436,0.5957,0,0.0,0.05,5.49,-143.44
274534,6,18948,0.2177,75.89,1.0,0.0,-0.7061,3,5242,1.2342,0.4113,2.5625,2.3882,0.87,0.6172,0,0.0,0.44,5.5,-144.3
274575,6,18987,0.218,76.42,1.0,0.0,-0.7073,3,5296,1.248,0.4096,2.5574,2.3977,0.9059,0.6488,0,0.0,0.76,5.51,-145.06
274616,6,19026,0.2183,77.02,1.0,0.0,-0.7071,3,5328,1.2637,0.4354,2.5793,2.4093,0.8983,0.6497,0,0.0,1.07,5.51,-145.83
274657,6,19071,0.2187,77.6,1.0,0.0,-0.7031,3,5393,1.2366,0.4184,2.5879,2.4182,0.9315,0.6759,0,0.0,1.4,5.52,-146.74
274697,6,19110,0.219,78.15,1.0,0.0,-0.6988,3,5427,1.3239,0.4464,2.5961,2.4274,0.9405,0.6945,0,0.0,1.67,5.53,-147.54
274738,6,19149,0.2193,78.75,1.0,0.0,-0.6985,3,5467,1.3467,0.4109,2.6028,2.4363,0.9349,0.6924,0,0.0,1.92,5.53,-148.35
274778,6,19194,0.2197,79.29,1.0,0.0,-0.696,3,5513,1.2753,0.4485,2.6121,2.4458,0.9522,0.7081,0,0.0,2.2,5.54,-149.3
274818,6,19233,0.22,79.9,1.0,0.0,-0.6937,3,5546,1.2013,0.5069,2.6913,2.5009,0.9457,0.7251,0,0.0,2.41,5.55,-150.14
274859,6,19272,0.2204,80.57,1.0,0.0,-0.6916,3,5570,1.2391,0.4992,2.7021,2.5223,0.9016,0.7165,0,0.0,2.62,5.56,-150.98
274900,6,19317,0.2208,81.19,1.0,0.0,-0.6891,3,5626,1.268,0.4049,2.6763,2.4972,0.8922,0.7033,0,0.0,2.83,5.56,-151.97
274941,6,19353,0.2211,81.63,1.0,0.0,-0.6919,3,5472,1.3188,0.2314,2.6629,2.4828,0.8649,0.6367,0,0.0,2.98,5.57,-152.77
274981,6,19392,0.2214,81.87,0.169,0.0,-0.6842,3,5416,1.3344,0.1603,2.6413,2.4785,0.6694,0.6263,0,0.0,3.13,5.57,-153.64
275022,6,19437,0.2218,81.63,0.0,0.0,-0.6857,3,5251,1.3725,-0.291,2.6688,2.4962,0.4229,0.5833,0,0.0,3.27,5.58,-154.66
275063,6,19476,0.2222,81.12,0.0,0.0,-0.6896,3,5221,1.4535,-0.3346,2.6113,2.4696,0.3387,0.502,0,0.0,3.37,5.58,-155.53
275104,6,19515,0.2225,80.55,0.0,0.0,-0.6924,3,5190,1.4161,-0.3505,2.5282,2.3873,0.2887,0.4593,0,0.0,3.46,5.58,-156.4
275145,6,19560,0.2229,80.06,0.0,0.0,-0.6887,3,5163,1.2603,-0.3174,2.467,2.337,0.2877,0.4559,0,0.0,3.52,5.59,-157.4
275186,6,19599,0.2232,79.6,0.0,0.0,-0.7015,3,5130,1.2421,-0.278,2.4906,2.3548,0.2847,0.4539,0,0.0,3.56,5.59,-158.27
275227,6,19638,0.2235,79.14,0.0,0.0,-0.6959,3,5096,1.3093,-0.3064,2.4483,2.3139,0.2519,0.4226,0,0.0,3.58,5.59,-159.13
275268,6,19683,0.2239,78.65,0.0,0.0,-0.6974,3,5070,1.4088,-0.3588,2.4016,2.3092,0.2586,0.4256,0,0.0,3.58,5.58,-160.11
275309,6,19722,0.2243,78.12,0.0,0.0,-0.6957,3,5040,1.4342,-0.3734,2.3868,2.244,0.3096,0.4769,0,0.0,3.55,5.58,-160.96
275350,6,19767,0.2246,77.61,0.0,0.0,-0.6951,3,5011,1.5427,-0.4132,2.3901,0.0,0.336,0.4734,0,0.0,3.5,5.58,-161.93
275391,6,19803,0.2249,77.2,0.0,0.0,-0.7027,3,4978,0.8344,-0.2415,2.4553,0.0,0.31,0.4045,0,0.0,3.44,5.57,-162.71
275432,6,19842,0.2253,76.75,0.639,0.0,-0.7035,3,5006,1.0042,0.0904,2.4351,0.0,0.2769,0.0,0,0.0,3.36,5.57,-163.54
275473,6,19887,0.2256,76.81,1.0,0.0,-0.6987,3,5397,0.3039,0.1469,2.4145,0.7314,0.8342,0.0,0,0.0,3.24,5.56,-164.49
275514,6,19926,0.226,77.12,1.0,0.0,-0.7005,3,5254,0.555,0.1235,2.5027,2.152,0.6191,0.0,0,0.0,3.12,5.56,-165.31
275555,6,19965,0.2263,77.71,1.0,0.0,-0.6601,3,5461,0.51,0.3282,2.5518,0.0,0.7513,0.5343,1,0.0,2.99,5.55,-166.14
275596,6,20007,0.2266,78.09,1.0,0.0,-0.5467,3,5371,1.0305,-0.0928,2.0541,2.6666,0.7713,0.8223,1,0.0,2.83,5.53,-167.04
275636,6,20052,0.227,77.9,1.0,0.0,-0.4414,3,5463,0.8524,0.0333,1.6057,2.0542,0.9841,0.5759,2,0.0,2.64,5.52,-167.99
275677,6,20091,0.2274,78.36,1.0,0.0,-0.328,3,5386,1.2458,0.4673,0.0,1.726,1.0309,1.304,2,0.0,2.46,5.5,-168.82
275718,6,20130,0.2277,79.0,1.0,0.0,-0.2227,3,5498,0.8928,0.5129,1.1868,1.4819,1.0732,1.3638,2,0.0,2.26,5.49,-169.65
275758,6,20172,0.2281,79.48,1.0,0.0,-0.1093,3,5484,0.7599,0.2444,0.7353,0.9213,1.0869,1.3789,2,0.0,2.03,5.48,-170.54
275799,6,20211,0.2284,79.51,1.0,0.0,-0.0072,3,5710,1.1346,0.1902,0.3461,0.4132,1.3865,1.6449,1,0.0,1.8,5.47,-171.37
275840,6,20250,0.2287,79.78,1.0,0.0,-0.0,3,5580,0.6517,0.4382,0.0,0.2456,1.0818,1.713,1,0.0,1.56,5.47,-172.2
275881,6,20295,0.2291,80.35,1.0,0.0,-0.0,3,5466,0.9312,0.325,0.0,0.3543,0.8801,1.798,1,0.0,1.26,5.45,-173.16
275922,6,20334,0.2295,80.75,1.0,0.0,0.0429,3,5647,1.1488,0.5458,0.0,0.3302,1.0154,1.2031,1,0.0,0.99,5.44,-173.99
